provider_id,user_id,location_id,cancellation_rate,response_time
4766,8962,33,12.88,64.1
4767,27542,33,9.63,25
4768,29871,33,2.87,51.7
4769,18015,33,4.53,29.7
4770,5812,33,4.67,48.8
4771,25214,33,14.63,41
4772,7209,33,3.74,10.7
4773,22691,33,8.72,48
4774,24586,33,2.69,37.8
4775,13168,33,12.34,1
4776,14951,33,4.85,33.3
4777,27511,33,11.79,48.6
4778,19477,33,19.29,51.4
4779,28313,33,12.14,64.9
4780,26593,33,7.03,48.5
4781,17729,33,7.08,2.5
4782,21346,33,8.63,48.8
4783,17673,33,6.03,91.7
4784,23889,33,3.57,33.2
4785,3394,33,12.6,19.1
4786,24958,33,0,38
4787,12615,33,19.62,56.1
4788,6272,33,5.45,37.7
4789,13671,33,0.58,23.8
4790,222,33,1.32,83.9
4791,9916,33,6.22,31.2
4792,3996,33,9.68,44.4
4793,5925,33,20.21,56.2
4794,9088,33,12.65,22.2
4795,21395,33,5.97,71.5
4796,4496,33,7.8,10
4797,18934,33,9.16,36
4798,17834,33,6.16,50.3
4799,14630,33,8.4,54.9
4800,23971,33,9.92,28.9
4801,193,33,8.62,28.2
4802,21333,33,10.54,96.5
4803,14977,33,17.67,3.1
4804,15207,33,10.43,60.9
4805,4266,33,13.33,8.2
4806,15836,33,7.85,57.1
4807,262,33,7.72,76
4808,2260,33,17.64,30.6
4809,4416,33,10,8.8
4810,27766,33,13.79,51.7
4811,10488,33,18.48,102.9
4812,7870,33,6.05,40.6
4813,8398,33,0.32,65.8
4814,16333,33,8.03,60
4815,50,33,16.69,57.5
4816,11385,33,11.65,46.2
4817,21370,33,7.84,73.6
4818,21955,33,11.3,60.4
4819,8049,33,5.06,44.3
4820,4553,33,6.25,66
4821,19710,33,11.13,78.6
4822,3239,33,4.93,26.2
4823,28611,33,9.07,48.4
4824,15803,33,9.84,66.5
4825,7180,33,16.68,64.9
4826,27238,33,2.64,49.8
4827,14394,33,3.88,43.2
4828,5523,33,8.37,19.6
4829,8420,33,12.22,52.5
4830,27780,33,10.76,70.5
4831,15086,33,2.96,1
4832,9749,33,8.62,48.8
4833,10481,33,15.93,1
4834,20543,33,5.68,8.4
4835,1003,33,10.39,57
4836,27654,33,6.74,47.6
4837,996,33,1.99,29.4
4838,2803,33,0,11
4839,9978,33,0,61.9
4840,26417,33,11.25,89.2
4841,14014,33,9.61,59
4842,4207,33,9.14,29.4
4843,5044,33,11.77,22.7
4844,27160,33,1.78,63.9
4845,11233,33,6.07,29.7
4846,5321,33,11.27,1
4847,26323,33,10.13,2.6
4848,20362,33,6.21,19.4
4849,4363,33,8.36,36.1
4850,8170,33,14.85,34.5
4851,19013,33,3.39,3.5
4852,29206,33,15.27,27.8
4853,15837,33,5.95,22.8
4854,3297,33,4.67,33.5
4855,27164,33,2.87,50.7
4856,17684,34,4.98,88.2
4857,6,34,13.13,54.4
4858,25043,34,4.64,40.4
4859,25793,34,14.96,76.9
4860,1000,34,7.17,40.2
4861,26281,34,12.77,2.2
4862,23701,34,7.85,95.6
4863,8085,34,14.42,8.2
4864,27719,34,2.57,93.8
4865,19488,34,13.85,64.8
4866,2231,34,11.17,25.8
4867,13231,34,0,34.6
4868,11284,34,4.42,5.9
4869,16354,34,17.49,1
4870,20802,34,11.22,32.4
4871,7277,34,6.84,114.9
4872,24717,34,13.95,66.7
4873,20872,34,12.4,1
4874,20820,34,0.02,84.1
4875,3817,34,14.87,49.1
4876,18259,34,10.12,44.6
4877,5635,34,5.94,77.6
4878,3809,34,9.48,85.7
4879,450,34,11.2,52.4
4880,23619,34,6.34,60.7
4881,27634,34,12.22,27.6
4882,1272,34,8.59,40
4883,7529,34,11.34,53.2
4884,14650,34,7.62,65.6
4885,1353,34,3.92,30.4
4886,16578,34,7.74,71.5
4887,6239,34,8.07,17.5
4888,235,34,8.73,64.5
4889,9257,34,9.24,83.6
4890,304,34,6.39,45.6
4891,28343,34,0,75.4
4892,29856,34,6.4,22.7
4893,22906,34,5.72,43.4
4894,16693,34,7.78,44.4
4895,27314,34,6.87,59.7
4896,1500,34,7.63,4.2
4897,15472,34,14.14,79.5
4898,14005,34,11.07,62.2
4899,24732,34,12.51,69.2
4900,24140,34,18.19,50.1
4901,25506,34,9.53,36.1
4902,60,34,4.93,53.5
4903,1417,34,8.47,56.6
4904,19880,34,7.75,25.3
4905,29608,34,16.13,32.6
4906,15087,34,10.89,82.2
4907,20853,34,16.5,50.5
4908,28530,34,1.37,60.6
4909,24164,34,8.77,24.7
4910,23236,34,3.94,38.3
4911,8763,34,8.01,30.7
4912,10105,34,6.17,9
4913,28443,34,9.89,89.6
4914,24195,34,16.75,33.6
4915,10177,34,15.63,53.1
4916,19407,34,0,81.5
4917,17274,34,8.54,73.7
4918,26345,34,10.77,68.1
4919,29845,34,14.47,90.6
4920,7719,34,1.32,1
4921,11178,34,8.34,25.4
4922,15873,34,6.92,63.6
4923,22411,34,14.37,41.7
4924,19055,34,8.42,64.8
4925,8927,34,5.32,51.4
4926,6443,34,8.38,35.2
4927,24965,34,5.44,28.2
4928,26854,34,7.77,54.5
4929,14639,34,4.44,61.1
4930,21487,34,8.39,6.6
4931,16005,34,4.77,20.2
4932,21038,34,0.98,74
4933,18164,34,13.74,12.7
4934,26037,34,12.5,1
4935,25957,34,15.31,23.3
4936,28892,34,3.83,3.5
4937,3122,34,6.87,69.5
4938,26476,34,11.27,3
4939,8702,34,7.48,20.5
4940,17870,34,4.57,31.3
4941,27079,34,1.63,49.7
4942,4548,34,7.28,72.5
4943,8207,34,16.91,34.2
4944,9624,34,8.91,1
4945,23275,34,14.44,44.1
4946,14174,34,4.64,60
4947,22801,34,0,20.9
4948,4067,34,10.8,21.5
4949,24921,34,0.88,52.6
4950,29406,34,7.39,62.1
4951,19358,34,13.85,53.7
4952,12349,34,13.31,95.3
4953,16720,34,3.81,90.9
4954,15106,34,12.03,45.1
4955,8916,34,10.68,26
4956,15649,34,4.16,53.4
4957,5059,34,8.97,6.2
4958,12817,34,22.79,62.5
4959,22554,34,4.2,45.6
4960,10829,34,13.45,18.5
4961,5613,34,15.82,55.4
4962,20847,34,4.29,19.4
4963,28130,34,12.54,16.6
4964,28040,34,2.53,27.7
4965,1481,34,13.25,39.6
4966,23637,34,7.37,53.5
4967,2788,34,7.63,24
4968,333,34,13.93,36
4969,15755,34,5.09,48.2
4970,28601,34,9.29,84.6
4971,16925,34,7.48,60.2
4972,6738,34,7.45,11.4
4973,27271,34,12.33,38
4974,14047,34,7.79,67.1
4975,11596,34,10.46,76.7
4976,1961,34,14.03,55.4
4977,7442,34,10.85,80.6
4978,13559,34,7.37,33.1
4979,20763,34,6.15,75.8
4980,2581,34,14.74,61.7
4981,22074,34,10.96,17.9
4982,18248,34,9.73,55.2
4983,24591,34,9.98,56.8
4984,15502,34,7.44,85.7
4985,11256,34,10.58,21.1
4986,3729,34,16.31,67.7
4987,26132,34,7.09,59.7
4988,29139,34,9.22,38.3
4989,22067,34,18.28,67.4
4990,2933,34,13.62,82.8
4991,25611,34,15.21,14.5
4992,17162,34,12.38,1
4993,25481,34,7.3,1
4994,78,34,0.12,64.7
4995,7777,34,14.18,20.4
4996,20403,34,5.32,1
4997,15560,34,4.05,44.5
4998,19742,34,11.98,2.6
4999,10275,34,0,69.1
5000,10454,35,17.4,26.8
5001,20551,35,15.94,39.1
5002,21134,35,6.48,6.3
5003,24587,35,13.27,67.2
5004,5510,35,12.89,41
5005,12530,35,7,63.3
5006,13440,35,5.32,69.2
5007,19036,35,8.7,50.3
5008,711,35,10.9,24.3
5009,9470,35,9.8,79.8
5010,4725,35,9.31,54
5011,20135,35,5.76,36.5
5012,3636,35,9.31,42.5
5013,1022,35,9.35,57.1
5014,5305,35,3.82,50.6
5015,1139,35,11.28,33
5016,15864,35,10.01,79.5
5017,1592,35,8.59,52.6
5018,13730,35,13.68,76.4
5019,20534,35,10.12,39.9
5020,24410,35,2.46,24.6
5021,11632,35,9.79,42.6
5022,10364,35,1.95,72
5023,9227,35,13.69,38.4
5024,17374,35,10.38,51.3
5025,29972,35,15.96,62.5
5026,26928,35,11.02,80.9
5027,25907,35,4.04,31.3
5028,2553,35,16.72,47
5029,16827,35,7.6,15.2
5030,1159,35,9.9,29
5031,4557,35,15.37,60.6
5032,18234,35,1.7,48.8
5033,3613,35,11.63,65.8
5034,28758,35,4.98,89.2
5035,8963,35,11.5,89.2
5036,8995,35,6.35,1
5037,29245,35,4.58,64.5
5038,22384,35,11.7,6.7
5039,20109,35,8.85,48.6
5040,5651,35,9.11,50.1
5041,745,35,10.75,28.6
5042,27186,35,6.24,50.4
5043,1854,35,2.56,47.4
5044,18625,35,0,69.1
5045,28223,35,7.37,11.5
5046,13138,35,0,34.2
5047,1582,35,6.7,1
5048,21759,35,0,25.8
5049,29795,35,2.93,29.7
5050,14874,35,15.76,60.4
5051,4920,35,12.15,40.2
5052,1271,35,8.41,28.5
5053,4257,35,5.76,41.8
5054,26659,35,9.6,77.6
5055,266,35,5.62,94.7
5056,11339,35,16.03,45.3
5057,10427,35,7.04,80.1
5058,24086,35,8.45,28.3
5059,1872,35,0,64.4
5060,15140,35,9.47,50.1
5061,19920,35,14.02,32.1
5062,8111,35,12.65,50.8
5063,9095,35,13.75,65.9
5064,26754,35,6.07,53.5
5065,1959,35,10.1,31.5
5066,9100,35,5.4,47.3
5067,3308,35,0,81.1
5068,8006,35,6.63,1
5069,18367,35,7.2,35.6
5070,28356,35,12.83,71.7
5071,14981,35,15.78,47.1
5072,16878,35,14.22,14.4
5073,13970,35,0,78
5074,6488,35,7.61,66.7
5075,24942,35,12.47,50.1
5076,22657,35,10.89,110.5
5077,17661,35,4.11,55.4
5078,27202,35,11.2,34.3
5079,20566,35,7.04,58.3
5080,27673,35,2.31,61.2
5081,6902,35,12.44,76.8
5082,20389,35,1.01,55.4
5083,24251,35,4.39,63
5084,27544,35,8.12,57.3
5085,9804,35,7.25,29.3
5086,12474,35,7.87,46.7
5087,10807,35,10.76,40.9
5088,19833,35,6.91,41.3
5089,8266,35,3.34,12.5
5090,10209,35,5.8,23.1
5091,14590,35,3.79,33.4
5092,25178,35,10.97,57.8
5093,18711,35,20.35,39.9
5094,17487,35,9.36,30.8
5095,6608,35,13.32,89.2
5096,19304,35,3.51,42.7
5097,20462,35,4.31,91.8
5098,14420,35,8,67
5099,5123,35,7.43,37.8
5100,12600,35,6.08,75.4
5101,5448,35,6.57,36.9
5102,17016,35,3.49,66.6
5103,8103,35,4.62,45.2
5104,20928,35,5.3,1
5105,18303,35,7.63,74.4
5106,213,35,7.05,49.8
5107,15186,35,12.54,35.3
5108,20581,35,13.36,2
5109,10925,35,10.38,39.1
5110,3225,35,9.79,80.3
5111,12885,35,7.4,90.6
5112,21116,35,10.78,67.2
5113,24905,35,8.06,41.1
5114,7347,35,9.57,53.5
5115,3407,35,11.61,15.6
5116,14714,35,12.21,48.5
5117,2330,35,0,51.2
5118,18526,35,10.73,60.7
5119,28884,35,7.86,77.4
5120,510,35,9.21,74.6
5121,14513,35,11.85,28.5
5122,19194,35,10.87,28.8
5123,4999,35,0.64,59.9
5124,2281,35,7.5,23.8
5125,2862,35,1.18,1
5126,1678,35,13.97,12.5
5127,10557,35,11.5,71.9
5128,22976,35,14.92,19
5129,25500,35,11.46,18
5130,8300,35,13.08,80.2
5131,22746,35,0,9.9
5132,633,35,5.3,34.1
5133,25381,35,5.57,67.3
5134,12286,35,2.41,11.5
5135,6171,35,8.6,36.2
5136,22236,35,7.5,69.1
5137,11936,35,11.89,24.7
5138,9917,36,0,74.9
5139,24830,36,8.74,52.8
5140,28721,36,14.03,35.1
5141,14507,36,7.5,59
5142,2097,36,10.97,85.3
5143,9055,36,11.26,34.8
5144,23137,36,12.74,37.6
5145,1002,36,12.12,72
5146,23607,36,16.22,32.7
5147,10405,36,10.9,20.5
5148,1913,36,8.2,20.4
5149,29796,36,0,92.4
5150,16776,36,5.9,4.5
5151,14083,36,12.26,1
5152,5679,36,14.36,1
5153,9113,36,4.1,54.3
5154,14826,36,2.72,21.4
5155,22960,36,7.26,3.2
5156,21158,36,6.87,15.8
5157,13356,36,14.41,63.7
5158,9104,36,14.3,59.9
5159,11360,36,7.9,29.6
5160,5034,36,8.58,1.6
5161,395,36,15.39,3.4
5162,1446,36,3.22,51.8
5163,23182,36,2.84,44.4
5164,18511,36,0.78,94.8
5165,16930,36,11.18,43.1
5166,14478,36,14.49,36.6
5167,27010,36,2.13,48.8
5168,5802,36,9.02,28.6
5169,26276,36,18.06,63.6
5170,26553,36,3.47,52.1
5171,2395,36,12.75,49.9
5172,10949,36,9.14,53
5173,3679,36,6.43,1
5174,7556,36,1.04,40.7
5175,28292,36,2.93,46.9
5176,918,36,8.23,58.8
5177,15332,36,4.89,86.3
5178,5480,36,0,56.9
5179,11614,36,3.28,21.9
5180,7443,36,8.45,46.8
5181,3441,36,10.95,48.3
5182,7035,36,6.22,20.6
5183,23865,36,0.58,53.4
5184,13316,36,17.46,15
5185,29785,36,10.31,18.2
5186,3639,36,8.6,51.6
5187,22905,36,6.78,65.3
5188,5837,36,0.64,115.5
5189,21089,36,5.95,50.5
5190,19307,36,12.83,61.8
5191,25197,36,12.46,65
5192,8232,36,10.31,20
5193,7818,36,0,51.5
5194,5453,36,12.27,53.9
5195,1695,36,4.99,23.9
5196,5643,36,10.99,56.6
5197,6406,36,1.97,51.4
5198,11207,36,5.66,28.2
5199,25218,36,9.27,18.3
5200,11897,36,13.6,30.8
5201,24054,36,4.83,33.5
5202,10392,36,4.02,43.6
5203,4140,36,6.45,25.6
5204,7146,36,6.72,83.9
5205,11590,36,6.38,46.4
5206,12406,36,10.34,26.9
5207,11902,36,12.13,42.8
5208,10665,36,13.85,56.3
5209,5558,36,4.49,73.7
5210,3110,36,11.98,7.6
5211,3969,36,7.97,56.8
5212,29103,36,5.03,35.4
5213,8377,36,7.82,42.8
5214,23000,36,7.2,63.1
5215,18242,36,12.3,82
5216,20792,36,4.53,60.1
5217,16026,36,6.43,73.7
5218,23083,36,11.86,50.4
5219,13575,36,9.8,38.3
5220,20573,36,4.46,15
5221,17038,36,9.68,35.9
5222,1977,36,13.02,51
5223,26779,36,4.85,63.8
5224,15190,36,2.66,31.9
5225,11042,36,12.27,51.6
5226,29211,36,0.15,54.1
5227,22580,36,0,6.2
5228,1901,36,1.47,40.8
5229,19788,36,6.23,48.9
5230,10199,36,9.96,44.1
5231,26625,36,4.64,25.5
5232,18860,36,14.49,19.2
5233,20545,36,17.68,80.8
5234,2011,36,7.18,66.2
5235,14830,36,13.39,63.5
5236,21255,36,8.51,61.8
5237,15177,36,12.28,1.8
5238,3535,36,12.1,28.5
5239,10001,36,16.69,45
5240,23192,36,8.56,70.7
5241,1739,36,9,8.7
5242,9120,36,5.32,79.9
5243,22153,36,6.06,1
5244,10291,36,7.67,23.9
5245,1525,36,0.33,67.3
5246,19626,36,6.34,90.9
5247,26251,36,3.53,87.4
5248,3260,36,11.95,38.2
5249,14747,36,11.9,130.7
5250,10241,36,8.39,52.1
5251,18977,37,12.6,39.9
5252,21883,37,7.79,18.7
5253,18301,37,0,38.6
5254,13215,37,8.86,83.2
5255,17303,37,11.27,67.8
5256,3146,37,2.81,7.8
5257,8575,37,7.92,1
5258,6431,37,9.91,54.7
5259,29739,37,10.15,44.5
5260,3784,37,12.73,54.9
5261,24197,37,14.35,22.6
5262,8998,37,3.6,16.6
5263,26791,37,4.25,47.7
5264,2454,37,10.72,36.6
5265,11092,37,5.66,63.3
5266,171,37,2.49,4.8
5267,12374,37,6.48,32.5
5268,11595,37,0,1
5269,21902,37,3.76,37.9
5270,20595,37,19.42,43.1
5271,8003,37,16.05,22
5272,9938,37,3.26,20.9
5273,1818,37,8.88,24.4
5274,26646,37,16.49,23.5
5275,29018,37,9.43,1
5276,23614,37,12.33,51.4
5277,24062,37,7.92,30.2
5278,28409,37,11.87,77.8
5279,7956,37,2.88,6.9
5280,23708,37,16.71,52.7
5281,29328,37,5.19,28.4
5282,10484,37,9.95,18.9
5283,28616,37,9.98,50.9
5284,4963,37,6.72,17.2
5285,7452,37,8.95,8.9
5286,15076,37,11.32,40.5
5287,29176,37,4.15,12.7
5288,3289,37,13.13,29
5289,9610,37,0.59,45.7
5290,1557,37,3.46,56.5
5291,7467,37,6.03,96.9
5292,1332,37,11.67,25.6
5293,20260,37,16.8,49.8
5294,13857,37,9.59,30
5295,10332,37,0.57,3.8
5296,2990,37,15.1,55.4
5297,28438,37,12.82,62.3
5298,16146,37,9.92,38.9
5299,18923,37,11.67,53.6
5300,22932,37,10.99,86.9
5301,21600,37,9.56,37.4
5302,20463,37,7.67,1
5303,17708,37,0.69,1
5304,1725,37,0.69,66
5305,26296,37,12.37,45.4
5306,5501,37,14.53,69.2
5307,1672,37,8.23,10.5
5308,14956,37,11.41,18
5309,28701,37,4.07,12.6
5310,22875,37,7.45,73.5
5311,1080,37,7.68,2.8
5312,790,37,7.73,65.6
5313,19802,37,7.8,99.1
5314,18546,37,4.65,5.9
5315,4089,37,9.77,63.3
5316,25629,37,12.4,11.4
5317,2291,37,4.08,52.8
5318,6834,37,10.22,56.5
5319,21904,37,8.76,7.8
5320,6483,37,8.65,28
5321,6121,37,6.05,96.1
5322,3048,37,10.34,8.2
5323,910,37,13.03,68.3
5324,27453,37,12.31,22
5325,19097,37,0,60.4
5326,9582,37,9.23,55.6
5327,26163,37,15.7,14.2
5328,15549,37,8.53,69.3
5329,1228,37,17.09,63.7
5330,11931,37,7.48,35.6
5331,2470,37,0,33.6
5332,4008,37,8.73,47.1
5333,11282,37,11.22,68.7
5334,2927,37,11.09,41.5
5335,23068,37,6.99,82.2
5336,10130,37,2.72,1
5337,25571,37,0,103.2
5338,15092,37,8.15,33.6
5339,9973,37,3.6,38
5340,20988,37,4.8,49.3
5341,116,37,8.85,76.6
5342,2880,37,14.21,41.8
5343,18462,37,14.48,64.4
5344,4001,37,10.54,37.2
5345,24088,37,11.46,4.8
5346,11101,37,2.63,35.3
5347,22466,37,3.24,33.8
5348,14101,37,4.83,55.4
5349,10795,37,8.75,36.8
5350,10577,37,8.51,36.7
5351,21274,37,10.13,61
5352,26874,37,15.07,39.8
5353,789,37,17.08,40.7
5354,10249,37,15.04,1
5355,26691,37,7.49,42.5
5356,13965,37,7.18,54.2
5357,13184,37,14.19,35
5358,28315,37,5.39,48.4
5359,139,37,0,13.1
5360,3857,37,7.82,30
5361,5265,37,0,23
5362,27125,37,6.35,81.3
5363,15915,37,3.59,67.1
5364,21053,37,0,59.3
5365,7161,37,9.32,44.1
5366,24018,37,7.08,66.4
5367,24059,37,8.59,54.2
5368,16719,37,5.05,51.2
5369,11254,37,1.23,123.1
5370,10319,37,15.72,58.1
5371,19259,37,14.6,85.6
5372,23603,38,9.88,48
5373,8888,38,0.29,25.1
5374,16229,38,0.24,36.4
5375,5366,38,12.78,53.7
5376,16007,38,13.18,18.6
5377,15024,38,0,29.8
5378,24794,38,14.07,65.9
5379,14102,38,10.05,45.6
5380,22397,38,6.57,22.9
5381,4498,38,12.86,30.2
5382,21572,38,6.88,41.6
5383,26185,38,0,35.9
5384,4110,38,5.68,43.8
5385,6940,38,3.13,24.7
5386,6224,38,8.29,40.7
5387,3309,38,4.5,18.1
5388,17085,38,0,41.2
5389,26441,38,5.78,33
5390,10987,38,12.02,2.2
5391,25438,38,17.44,59.6
5392,20476,38,6.28,89
5393,13600,38,9.79,49.6
5394,209,38,5.94,71.4
5395,5622,38,12.69,15.1
5396,13034,38,8.04,60.6
5397,5930,38,14.91,69.6
5398,24273,38,9.98,38.8
5399,25550,38,4.55,97.4
5400,29700,38,5.02,44
5401,5856,38,5.41,71.1
5402,1987,38,5.9,41.9
5403,18710,38,2.8,34.3
5404,13377,38,7.05,41.9
5405,9777,38,1.6,12.9
5406,25917,38,9.37,77
5407,19827,38,10.19,58.4
5408,2392,38,6.18,47.4
5409,2740,38,0,31.9
5410,22272,38,9.52,51.3
5411,24103,38,13.81,52.9
5412,26250,38,3.65,1
5413,28081,38,11.57,94.2
5414,21515,38,4.31,93.2
5415,15230,38,16.01,62.8
5416,24870,38,8.1,4.3
5417,2424,38,14.67,34
5418,18718,38,2.29,71.9
5419,3852,38,4.46,1
5420,23120,38,15.04,50.3
5421,1809,38,5.82,1
5422,4172,38,9.93,26.9
5423,6978,38,7.05,21.6
5424,9091,38,0,29.9
5425,8248,38,10.87,97
5426,18422,38,6.28,24
5427,15203,38,2.22,51.5
5428,24055,38,6.53,29.2
5429,5533,38,10.84,1
5430,326,38,12.15,51.8
5431,22740,38,6.94,13.6
5432,14844,38,2.59,46.7
5433,13602,38,20.65,38.3
5434,26662,38,12.18,70.5
5435,29736,38,5.77,13.3
5436,29933,38,16.55,61
5437,7766,38,6.99,91.6
5438,8567,38,18.69,58.3
5439,494,38,12.05,21.7
5440,13672,38,5.95,78.3
5441,23912,38,9.27,66.2
5442,39,38,5.56,56.7
5443,7297,38,4.51,18.7
5444,21606,38,9.82,47.8
5445,19860,38,6.71,37.6
5446,16403,38,8.14,69.1
5447,22437,38,9.35,56.3
5448,1939,38,8.77,53.7
5449,4175,38,10.26,63.4
5450,19752,38,3.86,32.3
5451,18003,38,6.6,19.2
5452,19408,38,1.1,22.3
5453,1031,38,24.01,75.3
5454,14422,38,6.04,25.7
5455,12111,38,3.22,50.3
5456,11780,38,2.26,68.8
5457,10977,38,13.13,38.5
5458,14371,38,13.56,46.9
5459,8308,38,8.75,64.9
5460,29452,38,8.31,20.9
5461,15412,38,6.67,46.8
5462,26093,38,12.97,31.5
5463,24924,38,4.73,56.1
5464,29177,38,8.68,44.9
5465,22204,38,10.29,16.7
5466,10873,38,1.7,67.5
5467,27012,38,5.62,92.7
5468,26430,38,4.71,9.6
5469,1600,38,6.02,70.3
5470,18217,38,21.39,40.7
5471,6869,38,6.33,96.1
5472,28468,38,10.04,28.8
5473,7083,38,13.87,99.5
5474,13293,38,14.88,68.1
5475,28221,38,6.95,58.2
5476,3120,38,0,37.8
5477,20284,38,1.22,47.5
5478,971,38,10.73,58.6
5479,14574,38,8.83,6.1
5480,18319,38,14.59,51
5481,1016,38,10.2,51.3
5482,17002,38,9.98,32.1
5483,19198,38,5.95,15.4
5484,17498,38,8.25,43.5
5485,27104,38,20.56,48
5486,24104,38,17.41,71.4
5487,19043,38,2.96,4.7
5488,9208,38,10.9,15.1
5489,17850,38,10.58,57.1
5490,324,38,9.74,61.7
5491,12735,38,7.65,62.6
5492,13449,38,17.68,54.8
5493,24301,38,2.48,27.7
5494,24663,38,6.62,9.7
5495,5784,38,13.02,58.7
5496,18989,38,5.76,71.3
5497,26031,38,6.64,39.2
5498,21593,38,7.24,79.6
5499,28229,38,18.5,67.3
5500,7002,38,9.88,10
5501,812,38,11.15,100.3
5502,4051,38,13.08,15.3
5503,19032,38,9.41,10.9
5504,7211,38,6.73,41.2
5505,28042,38,20.04,72.1
5506,17579,38,4.9,96.2
5507,23162,38,10.63,50.4
5508,4406,38,16.19,19.6
5509,9909,38,2.25,39.4
5510,15965,38,6.66,123.7
5511,17347,38,6.3,32.2
5512,19110,38,4.91,28
5513,456,38,11.3,86.6
5514,2871,38,9.41,37.1
5515,19042,38,18.06,39.9
5516,7890,38,9.35,39.3
5517,8098,38,12.24,41.3
5518,14724,38,4.37,1
5519,10271,38,17.45,65.2
5520,11250,38,9.15,38.1
5521,18740,38,3.99,48.9
5522,20133,38,0,32.5
5523,14425,38,2.6,13
5524,27686,38,9.93,25.3
5525,15372,38,0,50.1
5526,12571,38,9.25,33.7
5527,18562,38,2.24,1
5528,5612,38,6.17,38.1
5529,5427,38,16.8,59.5
5530,27113,39,18.13,65.4
5531,9706,39,8.57,47.3
5532,28000,39,3.8,14.3
5533,852,39,10.59,62.7
5534,27143,39,6.99,30.6
5535,19020,39,9.25,29.6
5536,28900,39,8.89,53.1
5537,5284,39,4.1,74.4
5538,20945,39,7.46,58.6
5539,1086,39,11.24,25
5540,19296,39,13.72,40.1
5541,24139,39,0,38.7
5542,29032,39,4.97,1
5543,28685,39,11.03,67.9
5544,26202,39,3.58,57.4
5545,16156,39,13.16,93.2
5546,29588,39,6.79,85.8
5547,11386,39,2.15,34.2
5548,307,39,9.94,51.3
5549,26013,39,8.77,33.6
5550,4525,39,0,44.7
5551,10907,39,5.8,45.2
5552,1804,39,9.5,49.1
5553,14189,39,6.47,71
5554,2130,39,9.21,58.3
5555,24989,39,11.97,1
5556,14415,39,15.86,69.5
5557,3033,39,19.88,47.8
5558,22455,39,9.68,59
5559,6149,39,5.11,41.9
5560,2879,39,9.11,63.2
5561,22134,39,2.28,65.5
5562,17542,39,9.31,25.3
5563,23966,39,8.98,45.3
5564,12442,39,10.94,66.8
5565,4386,39,16.58,34.5
5566,19606,39,8.27,1
5567,18194,39,0,31.4
5568,15817,39,7.83,1
5569,29002,39,11.54,50.1
5570,5686,39,0,54.9
5571,1475,39,4.53,19.6
5572,18438,39,2.73,46.1
5573,24859,39,5.02,73.9
5574,18066,39,11.69,68.6
5575,1673,39,2.75,41.4
5576,13906,39,1.11,24.3
5577,12511,39,7.8,5.7
5578,7810,39,4.02,41.1
5579,14938,39,0,39.8
5580,1773,39,17.21,45.1
5581,21668,39,14.57,12
5582,9352,39,4.86,18.9
5583,7038,39,9.77,77.8
5584,1556,39,0,2.2
5585,22699,39,0,48.9
5586,27209,39,0.65,86.2
5587,16572,39,7.91,68.9
5588,15585,39,9.65,6.8
5589,27554,39,8.5,66.4
5590,27345,39,8.27,24.5
5591,27688,39,6.61,28.2
5592,27981,39,11.8,57.3
5593,13565,39,14.06,50
5594,3927,39,6.31,69.7
5595,13834,39,4.54,1
5596,5875,39,7.02,91.1
5597,28122,39,4.08,19.6
5598,24498,39,11.28,58.5
5599,6157,39,2.89,63.4
5600,21531,39,7.43,40.3
5601,3518,39,0,1
5602,12528,39,5.13,60.6
5603,12568,39,10.1,56.6
5604,15128,39,4.81,45.2
5605,14913,39,8.48,71.6
5606,9700,39,0,84.8
5607,27270,39,6.61,68.5
5608,20838,39,13.2,59.3
5609,11402,39,16.75,76.7
5610,8704,39,12.36,26.1
5611,2760,39,12.41,31.5
5612,25725,39,11.1,66.1
5613,26455,39,4.19,59.7
5614,24762,39,1.43,24.2
5615,13917,39,7.06,26.7
5616,18888,39,14.01,9.2
5617,14486,39,0,79.1
5618,29655,39,7.98,23.8
5619,19613,39,4.35,23.1
5620,18143,39,22.24,20.9
5621,28946,39,14.36,56.9
5622,17638,39,7.41,93.7
5623,26083,39,0,42
5624,4768,39,5.25,45.2
5625,19177,39,5.26,50.4
5626,219,39,18.94,43.3
5627,20876,39,4.75,20.6
5628,12216,39,1,42.6
5629,4924,39,5.34,30.2
5630,24002,39,7.26,23.1
5631,138,39,14.47,17.6
5632,3313,39,11.24,9.9
5633,19083,39,1.76,44.7
5634,21540,39,5.11,43
5635,22237,39,4.31,51.5
5636,4536,39,9.33,67.6
5637,18615,39,2.15,68.7
5638,23444,39,3.11,59.3
5639,24317,39,3.98,11.4
5640,10570,39,19.86,53
5641,18990,39,15.27,55.8
5642,3716,39,11.32,29.4
5643,29753,39,13.66,52.4
5644,27562,39,9.46,22.7
5645,13924,39,7.04,48.7
5646,22498,39,9.87,50.3
5647,26433,39,13.4,63.2
5648,11704,39,0,14.1
5649,1265,39,13.09,43.7
5650,16515,39,12.28,69.7
5651,16831,39,14.27,68.3
5652,19690,39,12.36,31.5
5653,7284,39,10.43,71.6
5654,6848,39,2.84,39.8
5655,20314,39,9.8,73.4
5656,11508,39,9.7,83.3
5657,13082,39,10.09,63.2
5658,7865,39,0,101.1
5659,10762,39,9.4,20.9
5660,5950,39,5.74,16.5
5661,8280,39,15.31,6.3
5662,9164,39,15.49,76.4
